segment_id,time_interval,name,link
vu8O9k7hcaQ_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/vu8O9k7hcaQ']
vu8cssQDzH0_40000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/vu8cssQDzH0']
vuF0Xd_WtTk_210000,"[(0.0, 5.429), (0.0, 10.0), (6.176, 7.6), (7.87, 10.0)]","['Vehiclehorn_carhorn_honking', 'Trafficnoise_roadwaynoise', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/vuF0Xd_WtTk']
vvWTF6YKDQY_1000,"[(0.114, 0.98), (5.249, 6.52), (7.393, 9.158)]","['Airhorn_truckhorn', 'Airhorn_truckhorn', 'Airhorn_truckhorn']",['youtu.be/vvWTF6YKDQY']
vvX0hQZ2xqs_20000,"[(0.0, 10.0)]",['Bus'],['youtu.be/vvX0hQZ2xqs']
vvbK4KaEOTc_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/vvbK4KaEOTc']
vvhLauGOP70_30000,"[(5.987, 10.0)]",['Airhorn_truckhorn'],['youtu.be/vvhLauGOP70']
vvuU9WNXy-I_120000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/vvuU9WNXy-I']
vxOMD89b7yk_170000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/vxOMD89b7yk']
vygkCMBTYvE_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/vygkCMBTYvE']
vyjcbf0VBWs_80000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/vyjcbf0VBWs']
vzGVZyRfnhA_100000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/vzGVZyRfnhA']
vzPkWACTTlo_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/vzPkWACTTlo']
vzsQrqgTmM0_10000,"[(0.0, 9.875)]",['Helicopter'],['youtu.be/vzsQrqgTmM0']
w-0igZRtaCs_0,"[(8.441, 10.0)]",['Caralarm'],['youtu.be/w-0igZRtaCs']
w-4gHptFNuU_21000,"[(0.0, 9.053)]",['Motorcycle'],['youtu.be/w-4gHptFNuU']
w-5nHvqT2_U_20000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/w-5nHvqT2_U']
w0UzmU7xVr8_20000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/w0UzmU7xVr8']
w0bQsLwnbUI_0,"[(8.894, 9.481)]",['Airhorn_truckhorn'],['youtu.be/w0bQsLwnbUI']
w1ToVt3n8ls_30000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/w1ToVt3n8ls']
w1jcg4-GOVo_10000,"[(3.767, 4.124), (4.408, 6.594), (9.006, 9.258)]","['Airhorn_truckhorn', 'Airhorn_truckhorn', 'Airhorn_truckhorn']",['youtu.be/w1jcg4-GOVo']
w2S3b9HT8f8_560000,"[(2.25, 2.42), (2.652, 2.813), (5.449, 5.86), (6.513, 7.183), (9.515, 10.0)]","['Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/w2S3b9HT8f8']
w2p1Hw6yN34_30000,"[(4.047, 4.614), (0.0, 6.803)]","['Tiresqueal', 'Racecar_autoracing']",['youtu.be/w2p1Hw6yN34']
w4-CNNWZUQo_520000,"[(0.0, 0.529), (0.0, 10.0), (6.777, 7.272)]","['Vehiclehorn_carhorn_honking', 'Trafficnoise_roadwaynoise', 'Vehiclehorn_carhorn_honking']",['youtu.be/w4-CNNWZUQo']
w4EtPWNQNXE_240000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/w4EtPWNQNXE']
w4l9dIuq6do_13000,"[(0.0, 9.609)]",['Motorboat_speedboat'],['youtu.be/w4l9dIuq6do']
w5cA_exD4T4_30000,"[(0.996, 1.224)]",['Vehiclehorn_carhorn_honking'],['youtu.be/w5cA_exD4T4']
w67Wn26oI38_60000,"[(1.021, 1.268), (2.766, 3.076), (4.34, 5.014), (6.072, 6.375), (6.519, 6.911), (7.969, 8.746), (9.763, 10.0)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/w67Wn26oI38']
w6ZX68SJZ6Q_15000,"[(0.0, 9.636)]",['Trafficnoise_roadwaynoise'],['youtu.be/w6ZX68SJZ6Q']
w7QxyDtRekc_380000,"[(0.189, 0.425), (0.874, 1.22), (3.094, 3.858), (5.732, 6.614), (7.433, 7.73), (8.134, 9.087), (9.22, 9.339), (9.465, 10.0)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/w7QxyDtRekc']
w7UUs6MlnRU_40000,"[(7.951, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/w7UUs6MlnRU']
w8FzU4PnqqE_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/w8FzU4PnqqE']
w981dWX7dWo_60000,"[(0.0, 10.0)]",['Airhorn_truckhorn'],['youtu.be/w981dWX7dWo']
w9AleaPf7iM_30000,"[(0.0, 10.0), (2.148, 2.416)]","['Bus', 'Airbrake']",['youtu.be/w9AleaPf7iM']
wA7v6bn_77I_110000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wA7v6bn_77I']
wB33QTKQiCg_330000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wB33QTKQiCg']
wBgH9q2WvnY_20000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wBgH9q2WvnY']
wBwWgrOhNqs_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wBwWgrOhNqs']
wC69I2LFdGQ_20000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wC69I2LFdGQ']
wCk5HtvUyyE_0,"[(0.754, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wCk5HtvUyyE']
wD20jAGWBgM_10000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/wD20jAGWBgM']
wDGGlALIWWU_460000,"[(6.433, 10.0)]",['Trainwheelssquealing'],['youtu.be/wDGGlALIWWU']
wDPh7gKD6ao_220000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/wDPh7gKD6ao']
wDZyvddoFck_200000,"[(0.0, 10.0), (8.181, 9.339)]","['Railroadcar_trainwagon', 'Trainwheelssquealing']",['youtu.be/wDZyvddoFck']
wDt9Qt7FYRQ_0,"[(0.04, 5.818)]",['Heavyengine(lowfrequency)'],['youtu.be/wDt9Qt7FYRQ']
wE2dPvItECw_0,"[(0.047, 10.0)]",['Motorboat_speedboat'],['youtu.be/wE2dPvItECw']
wEKIRYlbpJo_320000,"[(2.702, 3.084)]",['Vehiclehorn_carhorn_honking'],['youtu.be/wEKIRYlbpJo']
wEZ5_0Mm6yI_26000,"[(8.356, 8.948)]",['Carpassingby'],['youtu.be/wEZ5_0Mm6yI']
wFbkZoJgWrk_10000,"[(0.0, 1.693), (3.663, 5.333), (6.521, 9.696)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/wFbkZoJgWrk']
wGPHlpwEP-Q_23000,"[(0.0, 9.444)]",['Heavyengine(lowfrequency)'],['youtu.be/wGPHlpwEP-Q']
wGSI7a2RAN0_10000,"[(0.0, 9.435)]",['Mediumengine(midfrequency)'],['youtu.be/wGSI7a2RAN0']
wHo4ur6HVSg_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/wHo4ur6HVSg']
wI8Q_d2n68w_20000,"[(3.962, 10.0)]",['Motorcycle'],['youtu.be/wI8Q_d2n68w']
wIqem_u45cc_30000,"[(9.402, 10.0)]",['Vehiclehorn_carhorn_honking'],['youtu.be/wIqem_u45cc']
wJ_cVZ7wzvk_80000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wJ_cVZ7wzvk']
wKSZkM9UgLo_30000,"[(6.23, 10.0)]",['Lightengine(highfrequency)'],['youtu.be/wKSZkM9UgLo']
wKoePwlXTEM_10000,"[(0.0, 10.0), (8.766, 9.632), (9.928, 10.0)]","['Bus', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/wKoePwlXTEM']
wLFEfbvyBZk_140000,"[(2.689, 3.329), (4.366, 5.006), (5.224, 6.633), (6.901, 7.721), (7.913, 8.361), (8.745, 9.68)]","['Vehiclehorn_carhorn_honking', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/wLFEfbvyBZk']
wLJdjC7gTUw_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wLJdjC7gTUw']
wLgqC_gg644_50000,"[(2.556, 3.366), (3.506, 3.855), (5.978, 6.327), (8.282, 8.422)]","['Tiresqueal', 'Tiresqueal', 'Tiresqueal', 'Tiresqueal']",['youtu.be/wLgqC_gg644']
wLyUtE5qsYg_110000,"[(0.0, 10.0), (2.566, 3.98)]","['Racecar_autoracing', 'Tiresqueal']",['youtu.be/wLyUtE5qsYg']
wMbAjMyoa-U_90000,"[(4.169, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wMbAjMyoa-U']
wN0i4-VxOgc_120000,"[(6.813, 7.105), (7.528, 9.201)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/wN0i4-VxOgc']
wN3M3oQz3e0_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wN3M3oQz3e0']
wNqJ5c-gZSA_100000,"[(0.0, 2.008), (2.282, 3.438), (3.628, 4.606), (4.928, 5.456), (5.405, 6.288), (6.066, 6.561), (6.498, 10.0)]","['Airhorn_truckhorn', 'Airhorn_truckhorn', 'Airhorn_truckhorn', 'Airbrake', 'Airhorn_truckhorn', 'Airbrake', 'Airhorn_truckhorn']",['youtu.be/wNqJ5c-gZSA']
wNysOrehlzA_0,"[(1.378, 1.992)]",['Airhorn_truckhorn'],['youtu.be/wNysOrehlzA']
wOZxgBV0TvA_70000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/wOZxgBV0TvA']
wPa-z6edUFc_10000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/wPa-z6edUFc']
wPm56W3Dm90_30000,"[(4.78, 10.0), (4.795, 7.866)]","['Trafficnoise_roadwaynoise', 'Carpassingby']",['youtu.be/wPm56W3Dm90']
wQGF5S-nRHI_0,"[(0.056, 7.165)]",['Fixed-wingaircraft_airplane'],['youtu.be/wQGF5S-nRHI']
wR10l7afrhI_100000,"[(0.0, 7.472)]",['Heavyengine(lowfrequency)'],['youtu.be/wR10l7afrhI']
wSNdItHfe8I_20000,"[(5.448, 10.0)]",['Trainwheelssquealing'],['youtu.be/wSNdItHfe8I']
wSV_hSdj0F0_10000,"[(0.0, 0.697), (1.104, 1.799), (7.385, 7.838)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/wSV_hSdj0F0']
wSmrFKCFHAU_60000,"[(0.0, 3.372), (4.427, 10.0)]","['Carpassingby', 'Carpassingby']",['youtu.be/wSmrFKCFHAU']
wTUeQgvZJAY_0,"[(4.786, 6.336), (6.509, 9.345)]","['Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/wTUeQgvZJAY']
wTjoRj1se3U_390000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/wTjoRj1se3U']
wUgQ7kuIdxU_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/wUgQ7kuIdxU']
wVF4JEsH6fQ_30000,"[(0.0, 10.0)]",['Bus'],['youtu.be/wVF4JEsH6fQ']
wWTTB5JZp9Y_0,"[(1.011, 1.672), (1.809, 2.542), (3.037, 3.945)]","['Airhorn_truckhorn', 'Airhorn_truckhorn', 'Vehiclehorn_carhorn_honking']",['youtu.be/wWTTB5JZp9Y']
wWpMSM549c0_90000,"[(3.74, 5.508), (6.208, 7.75)]","['Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/wWpMSM549c0']
wZ4jcwndgbM_40000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/wZ4jcwndgbM']
wZ8dXOqXILs_0,"[(0.128, 10.0)]",['Helicopter'],['youtu.be/wZ8dXOqXILs']
wZTAfhXcgTM_30000,"[(4.996, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/wZTAfhXcgTM']
wZTfCOkUAh4_17000,"[(3.185, 3.495), (6.34, 9.34)]","['Airbrake', 'Carpassingby']",['youtu.be/wZTfCOkUAh4']
wZWdjXJGpF4_22000,"[(0.0, 5.566), (6.843, 9.626)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/wZWdjXJGpF4']
w_BuA5b3uXQ_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/w_BuA5b3uXQ']
w_EFSXkjehc_120000,"[(0.0, 10.0)]",['Bus'],['youtu.be/w_EFSXkjehc']
w_JLA82N6D4_280000,"[(8.805, 9.858)]",['Vehiclehorn_carhorn_honking'],['youtu.be/w_JLA82N6D4']
w_j9ddxRo4Q_0,"[(0.054, 1.455), (1.263, 7.663)]","['Mediumengine(midfrequency)', 'Carpassingby']",['youtu.be/w_j9ddxRo4Q']
wbeNqyHZ8qc_0,"[(0.048, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wbeNqyHZ8qc']
wbokR_UJuvE_0,"[(1.591, 2.299)]",['Vehiclehorn_carhorn_honking'],['youtu.be/wbokR_UJuvE']
wcTKWwIL7aM_210000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/wcTKWwIL7aM']
wcnZcOtdFjU_20000,"[(0.0, 10.0)]",['Caralarm'],['youtu.be/wcnZcOtdFjU']
wd7IxbmOvRI_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wd7IxbmOvRI']
we62R05vVPI_90000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/we62R05vVPI']
wfiMH8NNkaY_290000,"[(0.515, 9.952)]",['Mediumengine(midfrequency)'],['youtu.be/wfiMH8NNkaY']
wfsgNgcClq4_0,"[(0.0, 10.0), (1.581, 3.369)]","['Racecar_autoracing', 'Tiresqueal']",['youtu.be/wfsgNgcClq4']
wgADMk5I888_40000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/wgADMk5I888']
wgF9Z-Ui6x8_30000,"[(0.011, 10.0), (0.631, 1.25), (3.417, 4.667), (5.688, 6.376), (5.722, 7.443), (7.982, 10.0), (8.555, 9.037)]","['Racecar_autoracing', 'Tiresqueal', 'Carpassingby', 'Tiresqueal', 'Carpassingby', 'Carpassingby', 'Tiresqueal']",['youtu.be/wgF9Z-Ui6x8']
wgJNJdETe4k_20000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/wgJNJdETe4k']
wgN2nEUSQLI_0,"[(0.358, 4.069), (2.797, 3.523), (7.813, 10.0), (9.327, 9.653)]","['Mediumengine(midfrequency)', 'Vehiclehorn_carhorn_honking', 'Mediumengine(midfrequency)', 'Vehiclehorn_carhorn_honking']",['youtu.be/wgN2nEUSQLI']
wgQ96FJceRQ_19000,"[(0.0, 9.269)]",['Mediumengine(midfrequency)'],['youtu.be/wgQ96FJceRQ']
wgi-0b7HLCs_50000,"[(7.723, 10.0)]",['Helicopter'],['youtu.be/wgi-0b7HLCs']
wgtKBifSAVM_13000,"[(0.0, 9.036)]",['Mediumengine(midfrequency)'],['youtu.be/wgtKBifSAVM']
wgzlewsaTmU_50000,"[(0.944, 1.841)]",['Vehiclehorn_carhorn_honking'],['youtu.be/wgzlewsaTmU']
wh6EAvNm_I0_60000,"[(5.642, 6.8)]",['Airbrake'],['youtu.be/wh6EAvNm_I0']
wh74mWVErWE_0,"[(1.339, 2.079)]",['Airhorn_truckhorn'],['youtu.be/wh74mWVErWE']
wi9UYFw_w18_10000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/wi9UYFw_w18']
wkVG_S70zuo_40000,"[(2.434, 7.276)]",['Trainwheelssquealing'],['youtu.be/wkVG_S70zuo']
wkr66mT4t3A_70000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wkr66mT4t3A']
wlYiAiZ4Vmg_30000,"[(3.094, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wlYiAiZ4Vmg']
wlsEBxstoYo_210000,"[(0.0, 10.0), (0.217, 0.705), (6.505, 6.979)]","['Motorboat_speedboat', 'Airhorn_truckhorn', 'Airhorn_truckhorn']",['youtu.be/wlsEBxstoYo']
wm3-Z5XKCMs_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wm3-Z5XKCMs']
wmDjPmomzzg_21000,"[(0.0, 9.929)]",['Motorboat_speedboat'],['youtu.be/wmDjPmomzzg']
wmjU6aV1Xc0_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/wmjU6aV1Xc0']
wo1wjpkvnyk_0,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/wo1wjpkvnyk']
woIJ2L71TU4_10000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/woIJ2L71TU4']
woV82bMJvCk_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/woV82bMJvCk']
wpps7EBUjLA_10000,"[(1.265, 10.0)]",['Motorcycle'],['youtu.be/wpps7EBUjLA']
wqBAHWRHw8U_30000,"[(7.93, 8.03)]",['Airbrake'],['youtu.be/wqBAHWRHw8U']
wqlU41gsRuw_21000,"[(0.0, 7.008)]",['Motorcycle'],['youtu.be/wqlU41gsRuw']
wraworuDMcA_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wraworuDMcA']
wtPOc8KIRjI_30000,"[(0.0, 10.0), (5.748, 8.843)]","['Racecar_autoracing', 'Carpassingby']",['youtu.be/wtPOc8KIRjI']
wtnLv2D9zIY_0,"[(0.0, 6.246)]",['Mediumengine(midfrequency)'],['youtu.be/wtnLv2D9zIY']
wu4wS-UGbBM_30000,"[(0.0, 10.0), (0.095, 1.809)]","['Motorcycle', 'Tiresqueal']",['youtu.be/wu4wS-UGbBM']
wuK4UD4SJ9E_50000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wuK4UD4SJ9E']
wum-4N5x8fo_10000,"[(1.453, 1.811), (2.546, 4.033), (8.554, 10.0)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/wum-4N5x8fo']
wv2rfOTLvYM_0,"[(0.151, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wv2rfOTLvYM']
wx1P-Q_SDmc_200000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wx1P-Q_SDmc']
wyzDvkeEIjE_180000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wyzDvkeEIjE']
wzLojKtMRJI_130000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/wzLojKtMRJI']
x-dp4yDV9Xk_14000,"[(5.126, 6.024)]",['Vehiclehorn_carhorn_honking'],['youtu.be/x-dp4yDV9Xk']
x0UZO5lSdlI_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/x0UZO5lSdlI']
x0eIFdKvvtw_10000,"[(0.0, 10.0), (0.0, 10.0)]","['Bus', 'Trafficnoise_roadwaynoise']",['youtu.be/x0eIFdKvvtw']
x13tD3SPR1g_90000,"[(0.0, 10.0)]",['Caralarm'],['youtu.be/x13tD3SPR1g']
x1Wghs_aoNw_30000,"[(0.0, 10.0), (2.498, 3.241), (8.705, 9.529)]","['Trafficnoise_roadwaynoise', 'Airhorn_truckhorn', 'Airhorn_truckhorn']",['youtu.be/x1Wghs_aoNw']
x1iv90JoTzM_1000,"[(6.998, 7.324)]",['Vehiclehorn_carhorn_honking'],['youtu.be/x1iv90JoTzM']
x26s6yRh-L8_250000,"[(2.844, 10.0)]",['Trainwheelssquealing'],['youtu.be/x26s6yRh-L8']
x2wS09K2Fx8_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/x2wS09K2Fx8']
x4k0M5yd4-I_23000,"[(0.0, 9.229)]",['Bus'],['youtu.be/x4k0M5yd4-I']
x4w-wUQk4-o_10000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/x4w-wUQk4-o']
x6TwK9Rn_xg_30000,"[(8.425, 8.792)]",['Airhorn_truckhorn'],['youtu.be/x6TwK9Rn_xg']
x6axW1uWH1Q_220000,"[(6.953, 7.487)]",['Vehiclehorn_carhorn_honking'],['youtu.be/x6axW1uWH1Q']
x6zmBAhqSsA_130000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/x6zmBAhqSsA']
x794iv0OEPE_10000,"[(0.0, 6.569), (0.0, 9.827)]","['Bus', 'Trafficnoise_roadwaynoise']",['youtu.be/x794iv0OEPE']
x81npA4jodU_190000,"[(0.0, 0.551), (7.253, 10.0)]","['Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/x81npA4jodU']
x8P1T0Njayw_26000,"[(0.0, 9.573)]",['Lightengine(highfrequency)'],['youtu.be/x8P1T0Njayw']
x9i9_oHR1HU_50000,"[(0.362, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/x9i9_oHR1HU']
xA_fmZ1o8T4_0,"[(0.768, 1.397)]",['Tiresqueal'],['youtu.be/xA_fmZ1o8T4']
xAeuG_R-txA_90000,"[(0.015, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/xAeuG_R-txA']
xAjKosxpLbw_250000,"[(4.937, 10.0)]",['Trainwheelssquealing'],['youtu.be/xAjKosxpLbw']
xB7UpMHQ6wQ_450000,"[(0.0, 10.0)]",['Bus'],['youtu.be/xB7UpMHQ6wQ']
xBESLBX0G_Y_60000,"[(0.0, 10.0), (2.163, 4.899)]","['Trafficnoise_roadwaynoise', 'Trafficnoise_roadwaynoise']",['youtu.be/xBESLBX0G_Y']
xBkI-Fcfqfw_250000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/xBkI-Fcfqfw']
xBuV492d-u8_5000,"[(0.0, 9.103)]",['Mediumengine(midfrequency)'],['youtu.be/xBuV492d-u8']
xBw_hW-Gmqc_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/xBw_hW-Gmqc']
xC5eITQZfkg_30000,"[(3.271, 4.027), (4.676, 5.294)]","['Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/xC5eITQZfkg']
xCcAhEw577g_40000,"[(9.827, 10.0)]",['Vehiclehorn_carhorn_honking'],['youtu.be/xCcAhEw577g']
xClQvDdkXEY_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/xClQvDdkXEY']
xCvoaevHTtQ_210000,"[(0.0, 10.0), (2.491, 3.304)]","['Trafficnoise_roadwaynoise', 'Vehiclehorn_carhorn_honking']",['youtu.be/xCvoaevHTtQ']
xD91PxmxlsQ_380000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/xD91PxmxlsQ']
xEEATRbAyXc_130000,"[(6.633, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/xEEATRbAyXc']
xF1PsFXmzbI_0,"[(1.081, 10.0)]",['Caralarm'],['youtu.be/xF1PsFXmzbI']
xF4CZKvoRsw_7000,"[(0.0, 9.591)]",['Mediumengine(midfrequency)'],['youtu.be/xF4CZKvoRsw']
xHJ0MUpfuiU_480000,"[(6.031, 7.614), (2.52, 8.693)]","['Tiresqueal', 'Racecar_autoracing']",['youtu.be/xHJ0MUpfuiU']
xHTMsmh7keA_28000,"[(6.001, 8.078)]",['Airhorn_truckhorn'],['youtu.be/xHTMsmh7keA']
xIvYFYbtR-I_30000,"[(6.835, 7.096), (7.983, 8.375)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/xIvYFYbtR-I']
xIyi5-U5r-0_120000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/xIyi5-U5r-0']
xJVBlEjDeSE_70000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/xJVBlEjDeSE']
xJjTBCgMerA_540000,"[(3.484, 3.845), (0.0, 10.0)]","['Airbrake', 'Mediumengine(midfrequency)']",['youtu.be/xJjTBCgMerA']
xKjPbKHrfi4_30000,"[(4.134, 6.237)]",['Caralarm'],['youtu.be/xKjPbKHrfi4']
xNn9r5eRCiE_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/xNn9r5eRCiE']
xPc_N1j6W28_20000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/xPc_N1j6W28']
xPkDUb275wE_420000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/xPkDUb275wE']
xQSV1gAP_fg_30000,"[(0.0, 10.0), (8.906, 9.441)]","['Mediumengine(midfrequency)', 'Vehiclehorn_carhorn_honking']",['youtu.be/xQSV1gAP_fg']
xQh4jY4n5_g_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/xQh4jY4n5_g']
xRTOWyxNrHE_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/xRTOWyxNrHE']
xShniJ0r_-o_30000,"[(0.0, 10.0), (0.0, 10.0)]","['Vehiclehorn_carhorn_honking', 'Trafficnoise_roadwaynoise']",['youtu.be/xShniJ0r_-o']
xT0XF0YIBn0_80000,"[(0.0, 10.0)]",['Caralarm'],['youtu.be/xT0XF0YIBn0']
xT3euAKqwxY_230000,"[(2.157, 3.768)]",['Carpassingby'],['youtu.be/xT3euAKqwxY']
xT4E7C1aebo_60000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/xT4E7C1aebo']
xTecWehDJpo_30000,"[(0.0, 10.0)]",['Bus'],['youtu.be/xTecWehDJpo']
xUVwXXq2nLo_1000,"[(2.082, 3.888)]",['Airhorn_truckhorn'],['youtu.be/xUVwXXq2nLo']
xUsQWbJCgts_50000,"[(6.548, 10.0)]",['Carpassingby'],['youtu.be/xUsQWbJCgts']
xVzetIIzS9c_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/xVzetIIzS9c']
xWhwdpdU-YI_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/xWhwdpdU-YI']
xXEGLwz7Rz8_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/xXEGLwz7Rz8']
xXjmPTooKvs_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/xXjmPTooKvs']
